"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Fri Jun 02 15:26:38 GMT 2023","Fri Jun 02 15:26:38 GMT 2023","0","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyEmptyEmailSignIn","tests.Authentication.VerifyEmptyEmailSignIn","verifyEmptyEmailSignIn","verifyEmptyEmailSignIn","Sign in with incorrect email"
"passed","Fri Jun 02 15:29:20 GMT 2023","Fri Jun 02 15:29:21 GMT 2023","1374","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","verifyCartButtonRedirectsToCartPage","verifyCartButtonRedirectsToCartPage","Verify Cart button redirects to Cart page"
"passed","Fri Jun 02 15:36:13 GMT 2023","Fri Jun 02 15:36:29 GMT 2023","15530","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutSubtotalPrice","tests.Ordering.Cart_Flyout.VerifyCartFlyoutSubtotalPrice","verifyCartFlyoutSubtotalPrice","verifyCartFlyoutSubtotalPrice","Verify cart flyout subtotal price"
"passed","Fri Jun 02 15:27:34 GMT 2023","Fri Jun 02 15:28:07 GMT 2023","33008","IDP Project Tests","Smoke Tests","tests.Ordering.Checkout.VerifyAddingNewShippingAddressOnCheckout","tests.Ordering.Checkout.VerifyAddingNewShippingAddressOnCheckout","VerifyAddingNewShippingAddressOnCheckout","VerifyAddingNewShippingAddressOnCheckout","Verify adding a new shipping address on checkout"
"passed","Fri Jun 02 15:26:58 GMT 2023","Fri Jun 02 15:27:11 GMT 2023","12824","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyCartButtonCounterWhenProductAddedToCart","tests.Ordering.Cart.VerifyCartButtonCounterWhenProductAddedToCart","verifyCartButtonCounterWhenProductAddedToCart","verifyCartButtonCounterWhenProductAddedToCart","Verify cart button counter when product added to cart"
"passed","Fri Jun 02 15:36:38 GMT 2023","Fri Jun 02 15:36:44 GMT 2023","6315","IDP Project Tests","Smoke Tests","tests.Search.VerifyUpdatingSearchDropdownByFilter","tests.Search.VerifyUpdatingSearchDropdownByFilter","VerifyUpdatingSearchDropdownByFilter","VerifyUpdatingSearchDropdownByFilter","Verify updating search dropdown by filter"
"passed","Fri Jun 02 15:32:57 GMT 2023","Fri Jun 02 15:33:10 GMT 2023","12763","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDisplayedAfterAddingItemToCart","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDisplayedAfterAddingItemToCart","verifyCartFlyoutDisplayedAfterAddingItemToCart","verifyCartFlyoutDisplayedAfterAddingItemToCart","Verify cart flyout is displayed after adding item to cart"
"unknown","Fri Jun 02 15:26:38 GMT 2023","Fri Jun 02 15:26:38 GMT 2023","0","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyIncorrectEmailSignIn","tests.Authentication.VerifyIncorrectEmailSignIn","verifyIncorrectEmailSignIn","verifyIncorrectEmailSignIn","Sign in with incorrect email"
"passed","Fri Jun 02 15:29:14 GMT 2023","Fri Jun 02 15:29:17 GMT 2023","3702","IDP Project Tests","Smoke Tests","tests.Search.VerifySelectionOfAutocompleteSuggestion","tests.Search.VerifySelectionOfAutocompleteSuggestion","verifySelectionOfAutocompleteSuggestion","verifySelectionOfAutocompleteSuggestion","Verify selection of autocomplete suggestion"
"failed","Fri Jun 02 15:35:00 GMT 2023","Fri Jun 02 15:35:19 GMT 2023","18649","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyProceedToCheckoutButtonRedirectsToCheckoutPage","tests.Ordering.Cart.VerifyProceedToCheckoutButtonRedirectsToCheckoutPage","verifyProceedToCheckoutButtonRedirectsToCheckoutPage","verifyProceedToCheckoutButtonRedirectsToCheckoutPage","Verify Proceed to Checkout button redirects to Checkout page"
"passed","Fri Jun 02 15:31:40 GMT 2023","Fri Jun 02 15:31:53 GMT 2023","12609","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyGoToCartButtonRedirectsToCartPage","tests.Ordering.Order_Confirmation.VerifyGoToCartButtonRedirectsToCartPage","verifyGoToCartButtonRedirectsToCartPage","verifyGoToCartButtonRedirectsToCartPage","Verify Go to Cart button redirects to cart page"
"passed","Fri Jun 02 15:32:04 GMT 2023","Fri Jun 02 15:32:08 GMT 2023","4019","IDP Project Tests","Smoke Tests","tests.Search.VerifySearchForItem","tests.Search.VerifySearchForItem","verifySearchForItem","verifySearchForItem","Search for item"
"passed","Fri Jun 02 15:29:49 GMT 2023","Fri Jun 02 15:30:01 GMT 2023","12297","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProductSubtotalPrice","tests.Ordering.Order_Confirmation.VerifyProductSubtotalPrice","verifyProductSubtotalPrice","verifyProductSubtotalPrice","Verify product subtotal price"
"passed","Fri Jun 02 15:33:37 GMT 2023","Fri Jun 02 15:33:43 GMT 2023","5307","IDP Project Tests","Smoke Tests","tests.Search.VerifyPreviousSearchIsDisplayedAsSuggestion","tests.Search.VerifyPreviousSearchIsDisplayedAsSuggestion","verifySelectionOfAutocompleteSuggestion","verifySelectionOfAutocompleteSuggestion","Verify selection of autocomplete suggestion"
"failed","Fri Jun 02 15:32:32 GMT 2023","Fri Jun 02 15:32:40 GMT 2023","8003","IDP Project Tests","Smoke Tests","tests.Authentication.VerifySuccessfulSignIn","tests.Authentication.VerifySuccessfulSignIn","verifySuccessfulSignIn","verifySuccessfulSignIn","Sign in with correct email and password"
"passed","Fri Jun 02 15:35:57 GMT 2023","Fri Jun 02 15:35:57 GMT 2023","376","IDP Project Tests","Smoke Tests","tests.Search.VerifyAutocompleteFlyoutAppears","tests.Search.VerifyAutocompleteFlyoutAppears","verifyAutocompleteFlyoutAppears","verifyAutocompleteFlyoutAppears","Verify autocomplete flyout appears"
"passed","Fri Jun 02 15:30:14 GMT 2023","Fri Jun 02 15:30:19 GMT 2023","4491","IDP Project Tests","Smoke Tests","tests.Search.VerifySearchResultItemsContainSearchValue","tests.Search.VerifySearchResultItemsContainSearchValue","verifySearchResultItemsContainSearchValue","verifySearchResultItemsContainSearchValue","Verify search result contain search value"
"unknown","Fri Jun 02 15:26:38 GMT 2023","Fri Jun 02 15:26:38 GMT 2023","1","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyEmptyPasswordSignIn","tests.Authentication.VerifyEmptyPasswordSignIn","verifyEmptyPasswordSignIn","verifyEmptyPasswordSignIn","Sign in with incorrect email"
"unknown","Fri Jun 02 15:26:38 GMT 2023","Fri Jun 02 15:26:38 GMT 2023","0","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyIncorrectPasswordSignIn","tests.Authentication.VerifyIncorrectPasswordSignIn","verifyIncorrectPasswordSignIn","verifyIncorrectPasswordSignIn","Sign in with incorrect password"
"passed","Fri Jun 02 15:32:42 GMT 2023","Fri Jun 02 15:32:55 GMT 2023","13019","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductPrice","tests.Ordering.Cart.VerifyAddedToCartProductPrice","verifySelectedProductTitle","verifySelectedProductTitle","Verify added to cart product price"
"passed","Fri Jun 02 15:30:04 GMT 2023","Fri Jun 02 15:30:12 GMT 2023","8261","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductTitle","tests.Ordering.Order_Details.VerifySelectedProductTitle","verifySelectedProductTitle","verifySelectedProductTitle","Verify selected product title"
"passed","Fri Jun 02 15:31:55 GMT 2023","Fri Jun 02 15:32:03 GMT 2023","8377","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductPrice","tests.Ordering.Order_Details.VerifySelectedProductPrice","verifySelectedProductPrice","verifySelectedProductPrice","Verify selected product price"
"passed","Fri Jun 02 15:33:26 GMT 2023","Fri Jun 02 15:33:35 GMT 2023","9005","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductFreeDeliveryDate","tests.Ordering.Order_Details.VerifySelectedProductFreeDeliveryDate","verifySelectedProductFreeDeliveryDate","verifySelectedProductFreeDeliveryDate","Verify selected product free delivery date"
"passed","Fri Jun 02 15:33:12 GMT 2023","Fri Jun 02 15:33:24 GMT 2023","12070","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProductImageIsDisplayed","tests.Ordering.Order_Confirmation.VerifyProductImageIsDisplayed","verifyProductSubtotalPrice","verifyProductSubtotalPrice","Verify product subtotal price"
"failed","Fri Jun 02 15:34:06 GMT 2023","Fri Jun 02 15:34:14 GMT 2023","8065","IDP Project Tests","Smoke Tests","tests.Authentication.VerifySignOut","tests.Authentication.VerifySignOut","verifySignOut","verifySignOut","User sign out"
"passed","Fri Jun 02 15:28:34 GMT 2023","Fri Jun 02 15:28:57 GMT 2023","22398","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","tests.Ordering.Order_Confirmation.VerifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","verifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","verifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","Verify Proceed to Checkout button redirects to Product Checkout page"
"passed","Fri Jun 02 15:26:48 GMT 2023","Fri Jun 02 15:26:56 GMT 2023","7929","IDP Project Tests","Smoke Tests","tests.Navigation.VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","tests.Navigation.VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","Verify top rated products on items list page contain category title"
