"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jun 02 13:44:27 GMT 2023","Fri Jun 02 13:44:41 GMT 2023","14851","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","Verify cart flyout product price"
"failed","Fri Jun 02 13:32:57 GMT 2023","Fri Jun 02 13:33:04 GMT 2023","6717","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDeleteButtonRemovesProduct","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDeleteButtonRemovesProduct","verifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","Verify cart flyout product price"
"unknown","Fri Jun 02 13:30:45 GMT 2023","Fri Jun 02 13:30:45 GMT 2023","0","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyEmptyPasswordSignIn","tests.Authentication.VerifyEmptyPasswordSignIn","verifyEmptyPasswordSignIn","verifyEmptyPasswordSignIn","Sign in with incorrect email"
"passed","Fri Jun 02 13:36:17 GMT 2023","Fri Jun 02 13:36:32 GMT 2023","14891","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductLinkRedirectsToProductDetailsPage","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductLinkRedirectsToProductDetailsPage","verifyCartFlyoutProductLinkRedirectsToProductDetailsPage","verifyCartFlyoutProductLinkRedirectsToProductDetailsPage","Verify cart flyout product link redirects to Product Details Page"
"passed","Fri Jun 02 13:33:06 GMT 2023","Fri Jun 02 13:33:35 GMT 2023","28754","IDP Project Tests","Smoke Tests","tests.Ordering.Checkout.VerifyAddingNewShippingAddressOnCheckout","tests.Ordering.Checkout.VerifyAddingNewShippingAddressOnCheckout","VerifyAddingNewShippingAddressOnCheckout","VerifyAddingNewShippingAddressOnCheckout","Verify adding a new shipping address on checkout"
"passed","Fri Jun 02 13:39:53 GMT 2023","Fri Jun 02 13:39:56 GMT 2023","3277","IDP Project Tests","Smoke Tests","tests.Search.VerifySearchForItem","tests.Search.VerifySearchForItem","verifySearchForItem","verifySearchForItem","Search for item"
"failed","Fri Jun 02 13:35:17 GMT 2023","Fri Jun 02 13:35:31 GMT 2023","13476","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifyAddToCartButtonRedirectsToOrderConfirmationPage","tests.Ordering.Order_Details.VerifyAddToCartButtonRedirectsToOrderConfirmationPage","verifyAddToCartButtonRedirectsToOrderConfirmationPage","verifyAddToCartButtonRedirectsToOrderConfirmationPage","Verify Add to Cart button redirects to Product Confirmation Page"
"passed","Fri Jun 02 13:39:45 GMT 2023","Fri Jun 02 13:39:52 GMT 2023","7745","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductPrice","tests.Ordering.Order_Details.VerifySelectedProductPrice","verifySelectedProductPrice","verifySelectedProductPrice","Verify selected product price"
"unknown","Fri Jun 02 13:30:45 GMT 2023","Fri Jun 02 13:30:45 GMT 2023","0","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyEmptyEmailSignIn","tests.Authentication.VerifyEmptyEmailSignIn","verifyEmptyEmailSignIn","verifyEmptyEmailSignIn","Sign in with incorrect email"
"passed","Fri Jun 02 13:42:17 GMT 2023","Fri Jun 02 13:42:25 GMT 2023","7635","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductFreeDeliveryDate","tests.Ordering.Order_Details.VerifySelectedProductFreeDeliveryDate","verifySelectedProductFreeDeliveryDate","verifySelectedProductFreeDeliveryDate","Verify selected product free delivery date"
"failed","Fri Jun 02 13:46:45 GMT 2023","Fri Jun 02 13:46:59 GMT 2023","13436","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutSubtotalPrice","tests.Ordering.Cart_Flyout.VerifyCartFlyoutSubtotalPrice","verifyCartFlyoutSubtotalPrice","verifyCartFlyoutSubtotalPrice","Verify cart flyout subtotal price"
"passed","Fri Jun 02 13:35:39 GMT 2023","Fri Jun 02 13:35:41 GMT 2023","1585","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","verifyCartButtonRedirectsToCartPage","verifyCartButtonRedirectsToCartPage","Verify Cart button redirects to Cart page"
"failed","Fri Jun 02 13:47:26 GMT 2023","Fri Jun 02 13:47:36 GMT 2023","9689","IDP Project Tests","Smoke Tests","tests.Search.VerifyUpdatingSearchDropdownByFilter","tests.Search.VerifyUpdatingSearchDropdownByFilter","VerifyUpdatingSearchDropdownByFilter","VerifyUpdatingSearchDropdownByFilter","Verify updating search dropdown by filter"
"failed","Fri Jun 02 13:41:00 GMT 2023","Fri Jun 02 13:41:14 GMT 2023","14445","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductPrice","tests.Ordering.Cart.VerifyAddedToCartProductPrice","verifySelectedProductTitle","verifySelectedProductTitle","Verify added to cart product price"
"failed","Fri Jun 02 13:39:12 GMT 2023","Fri Jun 02 13:39:27 GMT 2023","15177","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutGoToCartButtonRedirectsToCartPage","tests.Ordering.Cart_Flyout.VerifyCartFlyoutGoToCartButtonRedirectsToCartPage","verifyCartFlyoutGoToCartButtonRedirectsToCartPage","verifyCartFlyoutGoToCartButtonRedirectsToCartPage","Verify cart flyout Go to Cart button redirects to Cart Page"
"failed","Fri Jun 02 13:31:28 GMT 2023","Fri Jun 02 13:31:39 GMT 2023","11504","IDP Project Tests","Smoke Tests","tests.Navigation.VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","tests.Navigation.VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","Verify top rated products on items list page contain category title"
"unknown","Fri Jun 02 13:30:45 GMT 2023","Fri Jun 02 13:30:45 GMT 2023","5","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyIncorrectEmailSignIn","tests.Authentication.VerifyIncorrectEmailSignIn","verifyIncorrectEmailSignIn","verifyIncorrectEmailSignIn","Sign in with incorrect email"
"passed","Fri Jun 02 13:47:38 GMT 2023","Fri Jun 02 13:47:39 GMT 2023","1101","IDP Project Tests","Smoke Tests","tests.Search.VerifyAutocompleteSuggestionsIncludeSearchValue","tests.Search.VerifyAutocompleteSuggestionsIncludeSearchValue","VerifyAutocompleteSuggestionsIncludeSearchValue","VerifyAutocompleteSuggestionsIncludeSearchValue","Verify autocomplete suggestions include search value"
"failed","Fri Jun 02 13:34:29 GMT 2023","Fri Jun 02 13:34:44 GMT 2023","14826","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","tests.Ordering.Order_Confirmation.VerifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","verifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","verifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","Verify Proceed to Checkout button redirects to Product Checkout page"
"failed","Fri Jun 02 13:45:54 GMT 2023","Fri Jun 02 13:46:10 GMT 2023","15390","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductTitle","tests.Ordering.Cart.VerifyAddedToCartProductTitle","verifySelectedProductTitle","verifySelectedProductTitle","Verify added to cart product title"
"passed","Fri Jun 02 13:37:23 GMT 2023","Fri Jun 02 13:37:27 GMT 2023","4124","IDP Project Tests","Smoke Tests","tests.Search.VerifySearchResultItemsContainSearchValue","tests.Search.VerifySearchResultItemsContainSearchValue","verifySearchResultItemsContainSearchValue","verifySearchResultItemsContainSearchValue","Verify search result contain search value"
"passed","Fri Jun 02 13:37:05 GMT 2023","Fri Jun 02 13:37:13 GMT 2023","8021","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductTitle","tests.Ordering.Order_Details.VerifySelectedProductTitle","verifySelectedProductTitle","verifySelectedProductTitle","Verify selected product title"
"failed","Fri Jun 02 13:38:15 GMT 2023","Fri Jun 02 13:38:37 GMT 2023","22344","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","verifySelectedProductTitle","verifySelectedProductTitle","Verify added to cart products subtitle"
"passed","Fri Jun 02 13:42:27 GMT 2023","Fri Jun 02 13:42:32 GMT 2023","5135","IDP Project Tests","Smoke Tests","tests.Search.VerifyPreviousSearchIsDisplayedAsSuggestion","tests.Search.VerifyPreviousSearchIsDisplayedAsSuggestion","verifySelectionOfAutocompleteSuggestion","verifySelectionOfAutocompleteSuggestion","Verify selection of autocomplete suggestion"
