"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jun 02 17:09:53 GMT 2023","Fri Jun 02 17:10:12 GMT 2023","19183","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","verifySelectedProductTitle","verifySelectedProductTitle","Verify added to cart products subtitle"
"passed","Fri Jun 02 17:06:14 GMT 2023","Fri Jun 02 17:06:29 GMT 2023","14877","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyCartButtonCounterWhenProductAddedToCart","tests.Ordering.Cart.VerifyCartButtonCounterWhenProductAddedToCart","verifyCartButtonCounterWhenProductAddedToCart","verifyCartButtonCounterWhenProductAddedToCart","Verify cart button counter when product added to cart"
"passed","Fri Jun 02 17:10:56 GMT 2023","Fri Jun 02 17:11:06 GMT 2023","9548","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductPrice","tests.Ordering.Order_Details.VerifySelectedProductPrice","verifySelectedProductPrice","verifySelectedProductPrice","Verify selected product price"
"passed","Fri Jun 02 17:09:03 GMT 2023","Fri Jun 02 17:09:13 GMT 2023","9821","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductTitle","tests.Ordering.Order_Details.VerifySelectedProductTitle","verifySelectedProductTitle","verifySelectedProductTitle","Verify selected product title"
"failed","Fri Jun 02 17:11:36 GMT 2023","Fri Jun 02 17:11:44 GMT 2023","7992","IDP Project Tests","Smoke Tests","tests.Authentication.VerifySuccessfulSignIn","tests.Authentication.VerifySuccessfulSignIn","verifySuccessfulSignIn","verifySuccessfulSignIn","Sign in with correct email and password"
"unknown","Fri Jun 02 17:05:39 GMT 2023","Fri Jun 02 17:05:39 GMT 2023","1","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyIncorrectEmailSignIn","tests.Authentication.VerifyIncorrectEmailSignIn","verifyIncorrectEmailSignIn","verifyIncorrectEmailSignIn","Sign in with incorrect email"
"passed","Fri Jun 02 17:06:32 GMT 2023","Fri Jun 02 17:06:44 GMT 2023","11708","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDeleteButtonRemovesProduct","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDeleteButtonRemovesProduct","verifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","Verify cart flyout product price"
"passed","Fri Jun 02 17:15:33 GMT 2023","Fri Jun 02 17:15:47 GMT 2023","14300","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutSubtotalPrice","tests.Ordering.Cart_Flyout.VerifyCartFlyoutSubtotalPrice","verifyCartFlyoutSubtotalPrice","verifyCartFlyoutSubtotalPrice","Verify cart flyout subtotal price"
"passed","Fri Jun 02 17:14:42 GMT 2023","Fri Jun 02 17:14:56 GMT 2023","13394","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProductSuccessMessageIsDisplayed","tests.Ordering.Order_Confirmation.VerifyProductSuccessMessageIsDisplayed","verifyProductSubtotalPrice","verifyProductSubtotalPrice","Verify product subtotal price"
"passed","Fri Jun 02 17:08:18 GMT 2023","Fri Jun 02 17:08:22 GMT 2023","4176","IDP Project Tests","Smoke Tests","tests.Search.VerifySelectionOfAutocompleteSuggestion","tests.Search.VerifySelectionOfAutocompleteSuggestion","verifySelectionOfAutocompleteSuggestion","verifySelectionOfAutocompleteSuggestion","Verify selection of autocomplete suggestion"
"passed","Fri Jun 02 17:07:19 GMT 2023","Fri Jun 02 17:07:36 GMT 2023","16933","IDP Project Tests","Smoke Tests","tests.Ordering.Home_Page.VerifyProductAppearsInPickupWhereYouLeftSection","tests.Ordering.Home_Page.VerifyProductAppearsInPickupWhereYouLeftSection","verifyProductAppearsInPickupWhereYouLeftSection","verifyProductAppearsInPickupWhereYouLeftSection","Verify product appears in pick up where you left section"
"passed","Fri Jun 02 17:08:02 GMT 2023","Fri Jun 02 17:08:15 GMT 2023","13476","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifyAddToCartButtonRedirectsToOrderConfirmationPage","tests.Ordering.Order_Details.VerifyAddToCartButtonRedirectsToOrderConfirmationPage","verifyAddToCartButtonRedirectsToOrderConfirmationPage","verifyAddToCartButtonRedirectsToOrderConfirmationPage","Verify Add to Cart button redirects to Product Confirmation Page"
"passed","Fri Jun 02 17:12:03 GMT 2023","Fri Jun 02 17:12:18 GMT 2023","14517","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDisplayedAfterAddingItemToCart","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDisplayedAfterAddingItemToCart","verifyCartFlyoutDisplayedAfterAddingItemToCart","verifyCartFlyoutDisplayedAfterAddingItemToCart","Verify cart flyout is displayed after adding item to cart"
"unknown","Fri Jun 02 17:05:39 GMT 2023","Fri Jun 02 17:05:39 GMT 2023","0","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyIncorrectPasswordSignIn","tests.Authentication.VerifyIncorrectPasswordSignIn","verifyIncorrectPasswordSignIn","verifyIncorrectPasswordSignIn","Sign in with incorrect password"
"passed","Fri Jun 02 17:08:24 GMT 2023","Fri Jun 02 17:08:26 GMT 2023","1848","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","verifyCartButtonRedirectsToCartPage","verifyCartButtonRedirectsToCartPage","Verify Cart button redirects to Cart page"
"unknown","Fri Jun 02 17:05:39 GMT 2023","Fri Jun 02 17:05:39 GMT 2023","0","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyEmptyPasswordSignIn","tests.Authentication.VerifyEmptyPasswordSignIn","verifyEmptyPasswordSignIn","verifyEmptyPasswordSignIn","Sign in with incorrect email"
"passed","Fri Jun 02 17:14:27 GMT 2023","Fri Jun 02 17:14:41 GMT 2023","14214","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","Verify cart flyout product price"
"passed","Fri Jun 02 17:06:46 GMT 2023","Fri Jun 02 17:07:17 GMT 2023","30934","IDP Project Tests","Smoke Tests","tests.Ordering.Checkout.VerifyAddingNewShippingAddressOnCheckout","tests.Ordering.Checkout.VerifyAddingNewShippingAddressOnCheckout","VerifyAddingNewShippingAddressOnCheckout","VerifyAddingNewShippingAddressOnCheckout","Verify adding a new shipping address on checkout"
"passed","Fri Jun 02 17:11:46 GMT 2023","Fri Jun 02 17:12:01 GMT 2023","14903","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductPrice","tests.Ordering.Cart.VerifyAddedToCartProductPrice","verifySelectedProductTitle","verifySelectedProductTitle","Verify added to cart product price"
"passed","Fri Jun 02 17:10:39 GMT 2023","Fri Jun 02 17:10:54 GMT 2023","14282","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyGoToCartButtonRedirectsToCartPage","tests.Ordering.Order_Confirmation.VerifyGoToCartButtonRedirectsToCartPage","verifyGoToCartButtonRedirectsToCartPage","verifyGoToCartButtonRedirectsToCartPage","Verify Go to Cart button redirects to cart page"
"passed","Fri Jun 02 17:08:48 GMT 2023","Fri Jun 02 17:09:01 GMT 2023","12884","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProductSubtotalPrice","tests.Ordering.Order_Confirmation.VerifyProductSubtotalPrice","verifyProductSubtotalPrice","verifyProductSubtotalPrice","Verify product subtotal price"
"passed","Fri Jun 02 17:07:39 GMT 2023","Fri Jun 02 17:07:59 GMT 2023","20604","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","tests.Ordering.Order_Confirmation.VerifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","verifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","verifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","Verify Proceed to Checkout button redirects to Product Checkout page"
"unknown","Fri Jun 02 17:05:39 GMT 2023","Fri Jun 02 17:05:39 GMT 2023","0","IDP Project Tests","Smoke Tests","tests.Authentication.VerifyEmptyEmailSignIn","tests.Authentication.VerifyEmptyEmailSignIn","verifyEmptyEmailSignIn","verifyEmptyEmailSignIn","Sign in with incorrect email"
"passed","Fri Jun 02 17:16:06 GMT 2023","Fri Jun 02 17:16:08 GMT 2023","1152","IDP Project Tests","Smoke Tests","tests.Search.VerifyAutocompleteSuggestionsIncludeSearchValue","tests.Search.VerifyAutocompleteSuggestionsIncludeSearchValue","VerifyAutocompleteSuggestionsIncludeSearchValue","VerifyAutocompleteSuggestionsIncludeSearchValue","Verify autocomplete suggestions include search value"
"passed","Fri Jun 02 17:11:07 GMT 2023","Fri Jun 02 17:11:11 GMT 2023","4579","IDP Project Tests","Smoke Tests","tests.Search.VerifySearchForItem","tests.Search.VerifySearchForItem","verifySearchForItem","verifySearchForItem","Search for item"
"passed","Fri Jun 02 17:12:35 GMT 2023","Fri Jun 02 17:12:47 GMT 2023","12576","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProductImageIsDisplayed","tests.Ordering.Order_Confirmation.VerifyProductImageIsDisplayed","verifyProductSubtotalPrice","verifyProductSubtotalPrice","Verify product subtotal price"
"passed","Fri Jun 02 17:10:22 GMT 2023","Fri Jun 02 17:10:37 GMT 2023","14559","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutGoToCartButtonRedirectsToCartPage","tests.Ordering.Cart_Flyout.VerifyCartFlyoutGoToCartButtonRedirectsToCartPage","verifyCartFlyoutGoToCartButtonRedirectsToCartPage","verifyCartFlyoutGoToCartButtonRedirectsToCartPage","Verify cart flyout Go to Cart button redirects to Cart Page"
