"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jun 07 15:39:00 GMT 2023","Wed Jun 07 15:39:06 GMT 2023","6239","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","Verify cart flyout product price","Verify cart flyout product price"
"failed","Wed Jun 07 15:32:22 GMT 2023","Wed Jun 07 15:32:29 GMT 2023","6259","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","tests.Ordering.Order_Confirmation.VerifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","verifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","Verify Proceed to Checkout button redirects to Product Checkout page","Verify Proceed to Checkout button redirects to Product Checkout page"
"failed","Wed Jun 07 15:33:46 GMT 2023","Wed Jun 07 15:33:52 GMT 2023","6252","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductLinkRedirectsToProductDetailsPage","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductLinkRedirectsToProductDetailsPage","verifyCartFlyoutProductLinkRedirectsToProductDetailsPage","Verify cart flyout product link redirects to Product Details Page","Verify cart flyout product link redirects to Product Details Page"
"failed","Wed Jun 07 15:35:51 GMT 2023","Wed Jun 07 15:35:57 GMT 2023","6238","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyGoToCartButtonRedirectsToCartPage","tests.Ordering.Order_Confirmation.VerifyGoToCartButtonRedirectsToCartPage","verifyGoToCartButtonRedirectsToCartPage","Verify Go to Cart button redirects to cart page","Verify Go to Cart button redirects to cart page"
"failed","Wed Jun 07 15:35:09 GMT 2023","Wed Jun 07 15:35:15 GMT 2023","6262","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","verifyAddedToCartProductsSubtotal","Verify added to cart products subtotal","Verify added to cart products subtotal"
"failed","Wed Jun 07 15:33:25 GMT 2023","Wed Jun 07 15:33:31 GMT 2023","6236","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","verifyCartButtonRedirectsToCartPage","Verify Cart button redirects to Cart page","Verify Cart button redirects to Cart page"
"failed","Wed Jun 07 15:34:28 GMT 2023","Wed Jun 07 15:34:34 GMT 2023","6250","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductTitle","tests.Ordering.Order_Details.VerifySelectedProductTitle","verifySelectedProductTitle","Verify selected product title","Verify selected product title"
"failed","Wed Jun 07 15:31:17 GMT 2023","Wed Jun 07 15:31:23 GMT 2023","6266","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDeleteButtonRemovesProduct","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDeleteButtonRemovesProduct","verifyCartFlyoutDeleteButtonRemovesProduct","Verify cart flyout delete button removes product","Verify cart flyout delete button removes product"
"failed","Wed Jun 07 15:34:07 GMT 2023","Wed Jun 07 15:34:13 GMT 2023","6244","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProductSubtotalPrice","tests.Ordering.Order_Confirmation.VerifyProductSubtotalPrice","verifyProductSubtotalPrice","Verify product subtotal price","Verify product subtotal price"
"failed","Wed Jun 07 15:40:02 GMT 2023","Wed Jun 07 15:40:09 GMT 2023","6232","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductTitle","tests.Ordering.Cart.VerifyAddedToCartProductTitle","verifyAddedToCartProductTitle","Verify added to cart product title","Verify added to cart product title"
"failed","Wed Jun 07 15:30:34 GMT 2023","Wed Jun 07 15:30:41 GMT 2023","6302","IDP Project Tests","Smoke Tests","tests.Navigation.VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","tests.Navigation.VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","Verify top rated products on items list page contain category title","Verify top rated products on items list page contain category title"
"failed","Wed Jun 07 15:36:13 GMT 2023","Wed Jun 07 15:36:19 GMT 2023","6252","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductPrice","tests.Ordering.Order_Details.VerifySelectedProductPrice","verifySelectedProductPrice","Verify selected product price","Verify selected product price"
"failed","Wed Jun 07 15:40:44 GMT 2023","Wed Jun 07 15:40:50 GMT 2023","6231","IDP Project Tests","Smoke Tests","tests.Search.VerifyUpdatingSearchDropdownByFilter","tests.Search.VerifyUpdatingSearchDropdownByFilter","VerifyUpdatingSearchDropdownByFilter","Verify updating search dropdown by filter","Verify updating search dropdown by filter"
"failed","Wed Jun 07 15:38:04 GMT 2023","Wed Jun 07 15:38:10 GMT 2023","6246","IDP Project Tests","Smoke Tests","tests.Search.VerifyPreviousSearchIsDisplayedAsSuggestion","tests.Search.VerifyPreviousSearchIsDisplayedAsSuggestion","verifyPreviousSearchIsDisplayedAsSuggestion","Verify previous search is displayed as suggestion","Verify previous search is displayed as suggestion"
