"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jun 07 13:55:55 GMT 2023","Wed Jun 07 13:56:01 GMT 2023","6420","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","verifyAddedToCartProductsSubtotal","Verify added to cart products subtotal","Verify added to cart products subtotal"
"failed","Wed Jun 07 13:52:41 GMT 2023","Wed Jun 07 13:52:48 GMT 2023","6388","IDP Project Tests","Smoke Tests","tests.Ordering.Home_Page.VerifyProductAppearsInPickupWhereYouLeftSection","tests.Ordering.Home_Page.VerifyProductAppearsInPickupWhereYouLeftSection","verifyProductAppearsInPickupWhereYouLeftSection","Verify product appears in pick up where you left section","Verify product appears in pick up where you left section"
"failed","Wed Jun 07 13:56:17 GMT 2023","Wed Jun 07 13:56:23 GMT 2023","6417","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutGoToCartButtonRedirectsToCartPage","tests.Ordering.Cart_Flyout.VerifyCartFlyoutGoToCartButtonRedirectsToCartPage","verifyCartFlyoutGoToCartButtonRedirectsToCartPage","Verify cart flyout Go to Cart button redirects to Cart Page","Verify cart flyout Go to Cart button redirects to Cart Page"
"failed","Wed Jun 07 13:51:35 GMT 2023","Wed Jun 07 13:51:41 GMT 2023","6227","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyCartButtonCounterWhenProductAddedToCart","tests.Ordering.Cart.VerifyCartButtonCounterWhenProductAddedToCart","verifyCartButtonCounterWhenProductAddedToCart","Verify cart button counter when product added to cart","Verify cart button counter when product added to cart"
"failed","Wed Jun 07 13:57:21 GMT 2023","Wed Jun 07 13:57:27 GMT 2023","6232","IDP Project Tests","Smoke Tests","tests.Search.VerifySearchForItem","tests.Search.VerifySearchForItem","verifySearchForItem","Search for item","Search for item"
"failed","Wed Jun 07 13:57:00 GMT 2023","Wed Jun 07 13:57:06 GMT 2023","6217","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductPrice","tests.Ordering.Order_Details.VerifySelectedProductPrice","verifySelectedProductPrice","Verify selected product price","Verify selected product price"
"failed","Wed Jun 07 13:55:33 GMT 2023","Wed Jun 07 13:55:40 GMT 2023","6410","IDP Project Tests","Smoke Tests","tests.Search.VerifySearchResultItemsContainSearchValue","tests.Search.VerifySearchResultItemsContainSearchValue","verifySearchResultItemsContainSearchValue","Verify search result contain search value","Verify search result contain search value"
"failed","Wed Jun 07 13:54:29 GMT 2023","Wed Jun 07 13:54:36 GMT 2023","6406","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductLinkRedirectsToProductDetailsPage","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductLinkRedirectsToProductDetailsPage","verifyCartFlyoutProductLinkRedirectsToProductDetailsPage","Verify cart flyout product link redirects to Product Details Page","Verify cart flyout product link redirects to Product Details Page"
"failed","Wed Jun 07 13:54:07 GMT 2023","Wed Jun 07 13:54:14 GMT 2023","6391","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","verifyCartButtonRedirectsToCartPage","Verify Cart button redirects to Cart page","Verify Cart button redirects to Cart page"
"failed","Wed Jun 07 14:00:13 GMT 2023","Wed Jun 07 14:00:19 GMT 2023","6421","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProductSuccessMessageIsDisplayed","tests.Ordering.Order_Confirmation.VerifyProductSuccessMessageIsDisplayed","verifyProductSuccessMessageIsDisplayed","Verify product success message is displayed","Verify product success message is displayed"
"failed","Wed Jun 07 13:59:30 GMT 2023","Wed Jun 07 13:59:36 GMT 2023","6407","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyProceedToCheckoutButtonRedirectsToCheckoutPage","tests.Ordering.Cart.VerifyProceedToCheckoutButtonRedirectsToCheckoutPage","verifyProceedToCheckoutButtonRedirectsToCheckoutPage","Verify Proceed to Checkout button redirects to Checkout page","Verify Proceed to Checkout button redirects to Checkout page"
"failed","Wed Jun 07 14:00:56 GMT 2023","Wed Jun 07 14:01:02 GMT 2023","6393","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductTitle","tests.Ordering.Cart.VerifyAddedToCartProductTitle","verifyAddedToCartProductTitle","Verify added to cart product title","Verify added to cart product title"
"failed","Wed Jun 07 13:59:51 GMT 2023","Wed Jun 07 13:59:58 GMT 2023","6418","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","Verify cart flyout product price","Verify cart flyout product price"
