"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 31 13:58:10 GMT 2023","Wed May 31 13:59:11 GMT 2023","61438","Smoke Tests","IDP Project Tests","tests.Ordering.Order_Details.VerifySelectedProductPrice","tests.Ordering.Order_Details.VerifySelectedProductPrice","verifySelectedProductPrice","verifySelectedProductPrice","Verify selected product price"
"passed","Wed May 31 13:53:46 GMT 2023","Wed May 31 13:55:37 GMT 2023","111082","Smoke Tests","IDP Project Tests","tests.Ordering.Home_Page.VerifyProductAppearsInPickupWhereYouLeftSection","tests.Ordering.Home_Page.VerifyProductAppearsInPickupWhereYouLeftSection","verifyProductAppearsInPickupWhereYouLeftSection","verifyProductAppearsInPickupWhereYouLeftSection","Verify product appears in pick up where you left section"
"passed","Wed May 31 13:57:17 GMT 2023","Wed May 31 13:57:55 GMT 2023","37964","Smoke Tests","IDP Project Tests","tests.Authentication.VerifyEmptyPasswordSignIn","tests.Authentication.VerifyEmptyPasswordSignIn","verifyEmptyPasswordSignIn","verifyEmptyPasswordSignIn","Sign in with incorrect email"
"passed","Wed May 31 14:00:11 GMT 2023","Wed May 31 14:00:39 GMT 2023","28318","Smoke Tests","IDP Project Tests","tests.Search.VerifySearchForItem","tests.Search.VerifySearchForItem","verifySearchForItem","verifySearchForItem","Search for item"
"passed","Wed May 31 13:52:29 GMT 2023","Wed May 31 13:53:50 GMT 2023","80683","Smoke Tests","IDP Project Tests","tests.Navigation.VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","tests.Navigation.VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","VerifyTopRatedProductsOnItemsListPageContainCategoryTitle","Verify top rated products on items list page contain category title"
"passed","Wed May 31 13:55:52 GMT 2023","Wed May 31 13:56:50 GMT 2023","58921","Smoke Tests","IDP Project Tests","tests.Search.VerifySearchResultItemsContainSearchValue","tests.Search.VerifySearchResultItemsContainSearchValue","verifySearchResultItemsContainSearchValue","verifySearchResultItemsContainSearchValue","Verify search result contain search value"
"failed","Wed May 31 13:59:59 GMT 2023","Wed May 31 14:00:07 GMT 2023","8586","Smoke Tests","IDP Project Tests","tests.Search.VerifyAutocompleteSuggestionsIncludeSearchValue","tests.Search.VerifyAutocompleteSuggestionsIncludeSearchValue","VerifyAutocompleteSuggestionsIncludeSearchValue","VerifyAutocompleteSuggestionsIncludeSearchValue","Verify autocomplete suggestions include search value"
"failed","Wed May 31 13:59:36 GMT 2023","Wed May 31 14:00:30 GMT 2023","54499","Smoke Tests","IDP Project Tests","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","verifySelectedProductTitle","verifySelectedProductTitle","Verify added to cart products subtitle"
"unknown","Wed May 31 13:51:17 GMT 2023","Wed May 31 13:51:17 GMT 2023","1","Smoke Tests","IDP Project Tests","tests.Authentication.VerifyIncorrectPasswordSignIn","tests.Authentication.VerifyIncorrectPasswordSignIn","verifyIncorrectPasswordSignIn","verifyIncorrectPasswordSignIn","Sign in with incorrect password"
"failed","Wed May 31 14:00:14 GMT 2023","Wed May 31 14:00:42 GMT 2023","27703","Smoke Tests","IDP Project Tests","tests.Authentication.VerifySignOut","tests.Authentication.VerifySignOut","verifySignOut","verifySignOut","User sign out"
"failed","Wed May 31 13:58:44 GMT 2023","Wed May 31 14:00:02 GMT 2023","77798","Smoke Tests","IDP Project Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","Verify cart flyout product price"
"passed","Wed May 31 13:51:41 GMT 2023","Wed May 31 13:52:27 GMT 2023","45685","Smoke Tests","IDP Project Tests","tests.Search.VerifySelectionOfAutocompleteSuggestion","tests.Search.VerifySelectionOfAutocompleteSuggestion","verifySelectionOfAutocompleteSuggestion","verifySelectionOfAutocompleteSuggestion","Verify selection of autocomplete suggestion"
"failed","Wed May 31 14:00:28 GMT 2023","Wed May 31 14:00:56 GMT 2023","27630","Smoke Tests","IDP Project Tests","tests.Ordering.Order_Confirmation.VerifyProductSuccessMessageIsDisplayed","tests.Ordering.Order_Confirmation.VerifyProductSuccessMessageIsDisplayed","verifyProductSubtotalPrice","verifyProductSubtotalPrice","Verify product subtotal price"
"failed","Wed May 31 13:59:56 GMT 2023","Wed May 31 14:00:42 GMT 2023","45464","Smoke Tests","IDP Project Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutSubtotalPrice","tests.Ordering.Cart_Flyout.VerifyCartFlyoutSubtotalPrice","verifyCartFlyoutSubtotalPrice","verifyCartFlyoutSubtotalPrice","Verify cart flyout subtotal price"
"failed","Wed May 31 13:54:57 GMT 2023","Wed May 31 13:56:04 GMT 2023","67240","Smoke Tests","IDP Project Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDisplayedAfterAddingItemToCart","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDisplayedAfterAddingItemToCart","verifyCartFlyoutDisplayedAfterAddingItemToCart","verifyCartFlyoutDisplayedAfterAddingItemToCart","Verify cart flyout is displayed after adding item to cart"
"failed","Wed May 31 13:53:56 GMT 2023","Wed May 31 13:54:59 GMT 2023","62990","Smoke Tests","IDP Project Tests","tests.Ordering.Order_Confirmation.VerifyGoToCartButtonRedirectsToCartPage","tests.Ordering.Order_Confirmation.VerifyGoToCartButtonRedirectsToCartPage","verifyGoToCartButtonRedirectsToCartPage","verifyGoToCartButtonRedirectsToCartPage","Verify Go to Cart button redirects to cart page"
"passed","Wed May 31 13:55:59 GMT 2023","Wed May 31 13:56:39 GMT 2023","39973","Smoke Tests","IDP Project Tests","tests.Authentication.VerifyIncorrectEmailSignIn","tests.Authentication.VerifyIncorrectEmailSignIn","verifyIncorrectEmailSignIn","verifyIncorrectEmailSignIn","Sign in with incorrect email"
"failed","Wed May 31 14:01:05 GMT 2023","Wed May 31 14:01:18 GMT 2023","12598","Smoke Tests","IDP Project Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutGoToCartButtonRedirectsToCartPage","tests.Ordering.Cart_Flyout.VerifyCartFlyoutGoToCartButtonRedirectsToCartPage","verifyCartFlyoutGoToCartButtonRedirectsToCartPage","verifyCartFlyoutGoToCartButtonRedirectsToCartPage","Verify cart flyout Go to Cart button redirects to Cart Page"
"passed","Wed May 31 13:54:40 GMT 2023","Wed May 31 13:55:01 GMT 2023","20703","Smoke Tests","IDP Project Tests","tests.Authentication.VerifyEmptyEmailSignIn","tests.Authentication.VerifyEmptyEmailSignIn","verifyEmptyEmailSignIn","verifyEmptyEmailSignIn","Sign in with incorrect email"
"passed","Wed May 31 13:51:39 GMT 2023","Wed May 31 13:52:08 GMT 2023","29583","Smoke Tests","IDP Project Tests","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","tests.Ordering.Cart.VerifyCartButtonRedirectsToCartPage","verifyCartButtonRedirectsToCartPage","verifyCartButtonRedirectsToCartPage","Verify Cart button redirects to Cart page"
"passed","Wed May 31 13:51:35 GMT 2023","Wed May 31 13:52:19 GMT 2023","43264","Smoke Tests","IDP Project Tests","tests.Authentication.VerifySuccessfulSignIn","tests.Authentication.VerifySuccessfulSignIn","verifySuccessfulSignIn","verifySuccessfulSignIn","Sign in with correct email and password"
"failed","Wed May 31 13:55:32 GMT 2023","Wed May 31 13:56:36 GMT 2023","63772","Smoke Tests","IDP Project Tests","tests.Ordering.Order_Details.VerifySelectedProductTitle","tests.Ordering.Order_Details.VerifySelectedProductTitle","verifySelectedProductTitle","verifySelectedProductTitle","Verify selected product title"
"failed","Wed May 31 13:59:09 GMT 2023","Wed May 31 14:00:07 GMT 2023","57650","Smoke Tests","IDP Project Tests","tests.Ordering.Cart.VerifyAddedToCartProductTitle","tests.Ordering.Cart.VerifyAddedToCartProductTitle","verifySelectedProductTitle","verifySelectedProductTitle","Verify added to cart product title"
"failed","Wed May 31 13:54:05 GMT 2023","Wed May 31 13:55:13 GMT 2023","68236","Smoke Tests","IDP Project Tests","tests.Ordering.Cart.VerifyProceedToCheckoutButtonRedirectsToCheckoutPage","tests.Ordering.Cart.VerifyProceedToCheckoutButtonRedirectsToCheckoutPage","verifyProceedToCheckoutButtonRedirectsToCheckoutPage","verifyProceedToCheckoutButtonRedirectsToCheckoutPage","Verify Proceed to Checkout button redirects to Checkout page"
"failed","Wed May 31 13:57:30 GMT 2023","Wed May 31 13:58:22 GMT 2023","51595","Smoke Tests","IDP Project Tests","tests.Ordering.Order_Confirmation.VerifyProductImageIsDisplayed","tests.Ordering.Order_Confirmation.VerifyProductImageIsDisplayed","verifyProductSubtotalPrice","verifyProductSubtotalPrice","Verify product subtotal price"
"failed","Wed May 31 13:56:30 GMT 2023","Wed May 31 13:57:28 GMT 2023","58426","Smoke Tests","IDP Project Tests","tests.Ordering.Cart.VerifyAddedToCartProductPrice","tests.Ordering.Cart.VerifyAddedToCartProductPrice","verifySelectedProductTitle","verifySelectedProductTitle","Verify added to cart product price"
"failed","Wed May 31 13:59:01 GMT 2023","Wed May 31 14:00:00 GMT 2023","58449","Smoke Tests","IDP Project Tests","tests.Ordering.Order_Details.VerifyAddToCartButtonRedirectsToOrderConfirmationPage","tests.Ordering.Order_Details.VerifyAddToCartButtonRedirectsToOrderConfirmationPage","verifyAddToCartButtonRedirectsToOrderConfirmationPage","verifyAddToCartButtonRedirectsToOrderConfirmationPage","Verify Add to Cart button redirects to Product Confirmation Page"
"failed","Wed May 31 13:58:50 GMT 2023","Wed May 31 13:59:43 GMT 2023","53112","Smoke Tests","IDP Project Tests","tests.Ordering.Order_Confirmation.VerifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","tests.Ordering.Order_Confirmation.VerifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","verifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","verifyProceedToCheckoutButtonRedirectsToProductCheckoutPage","Verify Proceed to Checkout button redirects to Product Checkout page"
