"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jun 03 16:44:46 GMT 2023","Sat Jun 03 16:45:05 GMT 2023","19314","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","tests.Ordering.Cart.VerifyAddedToCartProductsSubtotal","verifySelectedProductTitle","Verify added to cart products subtitle","Verify added to cart products subtitle"
"passed","Sat Jun 03 16:42:24 GMT 2023","Sat Jun 03 16:42:38 GMT 2023","14188","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifyAddToCartButtonRedirectsToOrderConfirmationPage","tests.Ordering.Order_Details.VerifyAddToCartButtonRedirectsToOrderConfirmationPage","verifyAddToCartButtonRedirectsToOrderConfirmationPage","Verify Add to Cart button redirects to Product Confirmation Page","Verify Add to Cart button redirects to Product Confirmation Page"
"passed","Sat Jun 03 16:48:11 GMT 2023","Sat Jun 03 16:48:24 GMT 2023","12760","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductPrice","verifyCartFlyoutProductPrice","Verify cart flyout product price","Verify cart flyout product price"
"passed","Sat Jun 03 16:43:53 GMT 2023","Sat Jun 03 16:43:58 GMT 2023","4288","IDP Project Tests","Smoke Tests","tests.Search.VerifySearchResultItemsContainSearchValue","tests.Search.VerifySearchResultItemsContainSearchValue","verifySearchResultItemsContainSearchValue","Verify search result contain search value","Verify search result contain search value"
"passed","Sat Jun 03 16:40:29 GMT 2023","Sat Jun 03 16:40:41 GMT 2023","12017","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDeleteButtonRemovesProduct","tests.Ordering.Cart_Flyout.VerifyCartFlyoutDeleteButtonRemovesProduct","verifyCartFlyoutProductPrice","Verify cart flyout product price","Verify cart flyout product price"
"passed","Sat Jun 03 16:42:41 GMT 2023","Sat Jun 03 16:42:44 GMT 2023","3741","IDP Project Tests","Smoke Tests","tests.Search.VerifySelectionOfAutocompleteSuggestion","tests.Search.VerifySelectionOfAutocompleteSuggestion","verifySelectionOfAutocompleteSuggestion","Verify selection of autocomplete suggestion","Verify selection of autocomplete suggestion"
"passed","Sat Jun 03 16:42:51 GMT 2023","Sat Jun 03 16:43:06 GMT 2023","15153","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductLinkRedirectsToProductDetailsPage","tests.Ordering.Cart_Flyout.VerifyCartFlyoutProductLinkRedirectsToProductDetailsPage","verifyCartFlyoutProductLinkRedirectsToProductDetailsPage","Verify cart flyout product link redirects to Product Details Page","Verify cart flyout product link redirects to Product Details Page"
"passed","Sat Jun 03 16:46:41 GMT 2023","Sat Jun 03 16:46:49 GMT 2023","8281","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductFreeDeliveryDate","tests.Ordering.Order_Details.VerifySelectedProductFreeDeliveryDate","verifySelectedProductFreeDeliveryDate","Verify selected product free delivery date","Verify selected product free delivery date"
"passed","Sat Jun 03 16:46:59 GMT 2023","Sat Jun 03 16:47:05 GMT 2023","5362","IDP Project Tests","Smoke Tests","tests.Search.VerifyPreviousSearchIsDisplayedAsSuggestion","tests.Search.VerifyPreviousSearchIsDisplayedAsSuggestion","verifySelectionOfAutocompleteSuggestion","Verify selection of autocomplete suggestion","Verify selection of autocomplete suggestion"
"failed","Sat Jun 03 16:41:44 GMT 2023","Sat Jun 03 16:41:52 GMT 2023","8179","IDP Project Tests","Smoke Tests","tests.Ordering.Home_Page.VerifyProductAppearsInPickupWhereYouLeftSection","tests.Ordering.Home_Page.VerifyProductAppearsInPickupWhereYouLeftSection","verifyProductAppearsInPickupWhereYouLeftSection","Verify product appears in pick up where you left section","Verify product appears in pick up where you left section"
"passed","Sat Jun 03 16:45:24 GMT 2023","Sat Jun 03 16:45:37 GMT 2023","13328","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyGoToCartButtonRedirectsToCartPage","tests.Ordering.Order_Confirmation.VerifyGoToCartButtonRedirectsToCartPage","verifyGoToCartButtonRedirectsToCartPage","Verify Go to Cart button redirects to cart page","Verify Go to Cart button redirects to cart page"
"passed","Sat Jun 03 16:48:27 GMT 2023","Sat Jun 03 16:48:40 GMT 2023","13027","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProductSuccessMessageIsDisplayed","tests.Ordering.Order_Confirmation.VerifyProductSuccessMessageIsDisplayed","verifyProductSubtotalPrice","Verify product subtotal price","Verify product subtotal price"
"passed","Sat Jun 03 16:45:40 GMT 2023","Sat Jun 03 16:45:48 GMT 2023","8505","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Details.VerifySelectedProductPrice","tests.Ordering.Order_Details.VerifySelectedProductPrice","verifySelectedProductPrice","Verify selected product price","Verify selected product price"
"passed","Sat Jun 03 16:48:45 GMT 2023","Sat Jun 03 16:48:58 GMT 2023","13218","IDP Project Tests","Smoke Tests","tests.Ordering.Cart.VerifyAddedToCartProductTitle","tests.Ordering.Cart.VerifyAddedToCartProductTitle","verifySelectedProductTitle","Verify added to cart product title","Verify added to cart product title"
"passed","Sat Jun 03 16:48:42 GMT 2023","Sat Jun 03 16:48:42 GMT 2023","503","IDP Project Tests","Smoke Tests","tests.Search.VerifyAutocompleteFlyoutAppears","tests.Search.VerifyAutocompleteFlyoutAppears","verifyAutocompleteFlyoutAppears","Verify autocomplete flyout appears","Verify autocomplete flyout appears"
"passed","Sat Jun 03 16:40:44 GMT 2023","Sat Jun 03 16:41:14 GMT 2023","30781","IDP Project Tests","Smoke Tests","tests.Ordering.Checkout.VerifyAddingNewShippingAddressOnCheckout","tests.Ordering.Checkout.VerifyAddingNewShippingAddressOnCheckout","VerifyAddingNewShippingAddressOnCheckout","Verify adding a new shipping address on checkout","Verify adding a new shipping address on checkout"
"passed","Sat Jun 03 16:43:26 GMT 2023","Sat Jun 03 16:43:40 GMT 2023","13540","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProductSubtotalPrice","tests.Ordering.Order_Confirmation.VerifyProductSubtotalPrice","verifyProductSubtotalPrice","Verify product subtotal price","Verify product subtotal price"
"passed","Sat Jun 03 16:45:51 GMT 2023","Sat Jun 03 16:45:54 GMT 2023","2838","IDP Project Tests","Smoke Tests","tests.Search.VerifySearchForItem","tests.Search.VerifySearchForItem","verifySearchForItem","Search for item","Search for item"
"passed","Sat Jun 03 16:49:16 GMT 2023","Sat Jun 03 16:49:22 GMT 2023","5855","IDP Project Tests","Smoke Tests","tests.Search.VerifyUpdatingSearchDropdownByFilter","tests.Search.VerifyUpdatingSearchDropdownByFilter","VerifyUpdatingSearchDropdownByFilter","Verify updating search dropdown by filter","Verify updating search dropdown by filter"
"passed","Sat Jun 03 16:46:26 GMT 2023","Sat Jun 03 16:46:39 GMT 2023","12558","IDP Project Tests","Smoke Tests","tests.Ordering.Order_Confirmation.VerifyProductImageIsDisplayed","tests.Ordering.Order_Confirmation.VerifyProductImageIsDisplayed","verifyProductSubtotalPrice","Verify product subtotal price","Verify product subtotal price"
"passed","Sat Jun 03 16:45:08 GMT 2023","Sat Jun 03 16:45:21 GMT 2023","13706","IDP Project Tests","Smoke Tests","tests.Ordering.Cart_Flyout.VerifyCartFlyoutGoToCartButtonRedirectsToCartPage","tests.Ordering.Cart_Flyout.VerifyCartFlyoutGoToCartButtonRedirectsToCartPage","verifyCartFlyoutGoToCartButtonRedirectsToCartPage","Verify cart flyout Go to Cart button redirects to Cart Page","Verify cart flyout Go to Cart button redirects to Cart Page"
